Gas,NFR/CRT Group,Source,Activity,Units,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Nitrous Oxide,3D1c,Other cattle - Dairy Calves Female - Direct,Grazing,kilotonne,0.09042746,0.088163166,0.087800538,0.087682588,0.088718462,0.085656484,0.087830748,0.083547028,0.082901636,0.083762434,0.080779485,0.078009037,0.078689251,0.07821726,0.076775307,0.07639314,0.075925795,0.078550252,0.077344308,0.084538044,0.086749723,0.088654794,0.087743151,0.088262006,0.095011924,0.096987081,0.094377761,0.085419876,0.084433904,0.086787666,0.090102361,0.094933925,0.095461132,0.091710218
Nitrous Oxide,3D1c,Other cattle - Dairy Replacements Female - Direct,Grazing,kilotonne,0.095914525,0.094087132,0.099277782,0.098797695,0.099877082,0.110991001,0.117314501,0.119328586,0.115069869,0.117124594,0.108988479,0.101330388,0.090340781,0.093156959,0.098386128,0.060573956,0.057256926,0.057524115,0.056567891,0.058731345,0.062793361,0.06431909,0.06513763,0.06598544,0.06867625,0.068038541,0.070291521,0.068434253,0.064193216,0.066926933,0.067315062,0.070413824,0.073280244,0.071017335
Nitrous Oxide,3D1c,Other cattle - Dairy In Calf Heifers - Direct,Grazing,kilotonne,0.109812817,0.110868569,0.116051206,0.120925643,0.117349964,0.120607976,0.132736974,0.131092111,0.124204994,0.122028842,0.119290498,0.113607405,0.107271918,0.101261388,0.106509975,0.159774444,0.161538148,0.152005317,0.147386809,0.146404179,0.151615012,0.152111802,0.145961257,0.145695065,0.154308676,0.145580879,0.139470279,0.140028892,0.129127472,0.126498321,0.119931886,0.113165012,0.112439284,0.113919182
Nitrous Oxide,3D1c,Other cattle - Heifers for breeding - Direct,Grazing,kilotonne,0.062579404,0.055588986,0.059788317,0.067519858,0.066103002,0.062644929,0.067632549,0.074420628,0.068960463,0.066875146,0.062626693,0.066627459,0.074472824,0.073635048,0.072971651,0.082981685,0.082355005,0.083262926,0.081296061,0.083522862,0.087466954,0.086880031,0.084892506,0.079711209,0.079563688,0.080546994,0.080255619,0.07875701,0.074492495,0.081103221,0.080121455,0.079026103,0.079494499,0.079712899
Nitrous Oxide,3D1c,Other cattle - Steers - Direct,Grazing,kilotonne,0.302049989,0.274587304,0.273456138,0.273584565,0.275825275,0.266232005,0.26065131,0.267807062,0.271158756,0.261177902,0.272213455,0.247596778,0.248507041,0.257960181,0.258143761,0.278114954,0.284089142,0.282049953,0.272715519,0.277520394,0.27283909,0.264631189,0.267316931,0.257165702,0.273818611,0.286985393,0.286078682,0.282469538,0.272074627,0.272137407,0.263911661,0.267743039,0.2676006,0.266347404
Nitrous Oxide,3D1c,Agricultural Horses - Direct,Grazing,kilotonne,0.035778002,0.037089367,0.038210503,0.044105672,0.046033513,0.04835913,0.050516291,0.049747738,0.0494017,0.045032877,0.050759948,0.051078451,0.054360461,0.053131209,0.058407243,0.061177888,0.068632499,0.067903124,0.065510261,0.066670512,0.05514293,0.055428169,0.055789315,0.051952927,0.053681523,0.050018478,0.047434031,0.045733569,0.044236789,0.044478677,0.041813676,0.040961499,0.038894402,0.037870409
Nitrous Oxide,3D1c,Deer - Direct,Grazing,kilotonne,0.004906127,0.004906127,0.005452804,0.005452804,0.003826199,0.003826199,0.003563654,0.003765229,0.003168585,0.003732877,0.003732877,0.003437358,0.003797684,0.003260876,0.003353368,0.003442542,0.003705083,0.003215874,0.0032544,0.003470332,0.00320986,0.003382194,0.003230183,0.003297686,0.003313966,0.003181967,0.003212452,0.00323205,0.003499469,0.003903034,0.003943889,0.004808568,0.004533061,0.004158944
Nitrous Oxide,3D1c,Domestic Horses - Direct,Grazing,kilotonne,0.054051574,0.056773383,0.059685411,0.057823404,0.059928729,0.061636278,0.077811683,0.096912804,0.115591409,0.120274507,0.114861707,0.114857475,0.111889732,0.113433256,0.108471495,0.106015129,0.098120541,0.098409935,0.10036281,0.098762586,0.109850181,0.108095368,0.106264645,0.108631462,0.105433291,0.107626763,0.107626763,0.107626763,0.107626763,0.107626763,0.107626763,0.107626763,0.107626764,0.107626764
Nitrous Oxide,3D1c,Goats - Direct,Grazing,kilotonne,0.003543659,0.0040479,0.003987169,0.00372293,0.003446798,0.002733646,0.003073657,0.003002408,0.002968349,0.002898514,0.002698736,0.00271804,0.003393915,0.003214842,0.003327367,0.003436115,0.003557083,0.003470168,0.00349481,0.003636742,0.00337796,0.003425354,0.003554634,0.003548855,0.003637464,0.003659962,0.003765981,0.0038173,0.003939857,0.004050164,0.004084366,0.004029339,0.004021416,0.004032319
Nitrous Oxide,3D1c,Professional Horses - Direct,Grazing,kilotonne,0.018901948,0.018901948,0.018901948,0.018901948,0.018901948,0.018901948,0.018901948,0.018901948,0.018901948,0.020162078,0.021422208,0.022682337,0.023942467,0.025202597,0.026462727,0.027722857,0.027722857,0.027722857,0.027722857,0.027722857,0.027722857,0.027475932,0.027229008,0.026982084,0.02673516,0.026488236,0.026488236,0.026488236,0.026488236,0.026488236,0.026488236,0.026488236,0.026488236,0.026488236
Nitrous Oxide,3D1c,Poultry - Broilers - Direct,Grazing,kilotonne,-,3.77543124105714e-05,7.41091712491429e-05,0.000118837,0.000149803,0.000193119,0.000235636,0.000334726,0.000352025,0.000404831,0.00045964,0.000712339,0.000903128,0.001197121,0.001497399,0.001551621,0.001693821,0.001807576,0.001924012,0.001893683,0.001864629,0.001746228,0.001670925,0.00162459,0.001628293,0.001502361,0.00146463,0.001576696,0.001673953,0.001626903,0.001608859,0.001694639,0.001608594,0.00156563
Nitrous Oxide,3D1c,Pig - Fattening Pig 20 to 80 kg - Direct,Grazing,kilotonne,-,0.000408583,0.000819001,0.001227065,0.001616478,0.001931006,0.00221194,0.002745309,0.003210989,0.002832237,0.002535859,0.002208909,0.002031356,0.002524134,0.003475396,0.004059928,0.004965038,0.004218034,0.003580846,0.002930469,0.00268865,0.002588971,0.002571941,0.002684378,0.002620885,0.002473994,0.002432049,0.002434538,0.002412467,0.002466724,0.002389719,0.002562027,0.002510861,0.002230861
Nitrous Oxide,3D1c,Pig - Fattening Pig < 20 kg - Direct,Grazing,kilotonne,-,6.88522373550001e-05,0.000132663,0.000203835,0.000278591,0.000323423,0.000382497,0.000465588,0.000536052,0.001714473,0.002504931,0.003132257,0.00398071,0.004022531,0.004548272,0.004417629,0.004775178,0.005003866,0.005368487,0.005954176,0.005519762,0.00549923,0.005523067,0.006455585,0.005970946,0.005770717,0.006133799,0.006416389,0.006920458,0.006656905,0.006996795,0.00717524,0.006957087,0.006249148
Nitrous Oxide,3D1c,Pig - Fattening Pig > 80 kg - Direct,Grazing,kilotonne,-,0.000100817,0.000207885,0.000313451,0.000439244,0.000581228,0.00076857,0.000908851,0.00101707,0.000946193,0.000876624,0.000821137,0.000782956,0.001147864,0.001459206,0.001832122,0.002177997,0.001917147,0.001565097,0.001259316,0.001179697,0.001147316,0.001122457,0.001169356,0.001158252,0.001077348,0.001060429,0.001059812,0.001045169,0.001083619,0.001064946,0.001144292,0.001110564,0.001004956
Nitrous Oxide,3D1d,Arable - Direct,Ammonium Nitrate Residue,kilotonne,2.091536744,1.933229366,2.236484765,2.132976379,2.026711361,2.301807386,2.745249905,2.609244285,2.687706568,2.827800568,2.91014005,2.124212196,2.224248292,2.279049757,2.268514437,2.474107252,2.212077133,2.026788306,2.888671701,2.480219287,2.37363458,2.507226599,2.377259793,2.44443636,2.727318963,2.584545929,2.089847401,2.262002166,2.12115204,2.315957389,1.829637656,2.025865868,2.145480266,1.676866771
Nitrous Oxide,3D1d,Arable - Direct,Ammonium Sulphate and Diammonium Phosphate Residue,kilotonne,0.045528581,0.062559755,0.032295152,0.039734538,0.052356334,0.099469761,0.07437857,0.047835726,0.053915247,0.034626384,0.041982502,0.043825108,0.104485145,0.09776604,0.067307318,0.089023684,0.104540796,0.170742043,0.132723034,0.117601641,0.138117724,0.132606588,0.127504714,0.165097531,0.206885436,0.198337385,0.194606028,0.232288072,0.21741535,0.192422005,0.202796695,0.162807606,0.089799603,0.137483981
Nitrous Oxide,3D1d,Arable - Direct,Calcium Ammonium Nitrate Residue,kilotonne,0.034372617,0.040179507,0.078041559,0.022713958,0.036293831,0.02905901,0.056414656,0.128539493,0.069077501,0.036841346,0.009377086,0.049055586,0.102754873,0.158130421,0.033769264,0.058127724,0.066258691,0.095680394,0.065554888,0.139287886,0.123274313,0.13301356,0.073848921,0.081068419,0.07206721,0.074309741,0.078297874,0.077686445,0.117377524,0.122132901,0.134934815,0.104319985,0.119491744,0.128041723
Nitrous Oxide,3D1d,Arable - Direct,No Nitrogen Fertiliser Applied Residue,kilotonne,0.231999022,0.224146264,0.275352268,0.283625127,0.228306793,0.212025129,0.293178384,0.217285194,0.242082861,0.367398111,0.36239871,0.422802367,0.405076276,0.382610913,0.359787585,0.372094694,0.362579876,0.311718726,0.398314777,0.406156381,0.394610818,0.358813139,0.3120814,0.35553379,0.342858629,0.427566233,0.44757461,0.492222428,0.377306777,0.413925903,0.438960026,0.467816837,0.519842311,0.527505748
Nitrous Oxide,3D1d,Arable - Direct,Other Nitrogen Including Compounds Residue,kilotonne,0.83710115,0.796177387,0.850809359,0.735051481,0.872175771,0.783423392,0.884880372,0.972390688,0.797917445,0.732949738,0.593955179,0.720964924,0.770849752,0.813564782,0.728203874,0.714765844,0.735916455,0.528562741,0.642565462,0.543662718,0.48470292,0.468133344,0.447483701,0.505687264,0.435203657,0.407004158,0.398843346,0.377094105,0.377372198,0.401797171,0.376591113,0.40866402,0.408641258,0.280499544
Nitrous Oxide,3D1d,Arable - Direct,Urea Residue,kilotonne,0.518319921,0.673755348,0.507947399,0.421742779,0.404434623,0.322292683,0.213793969,0.331972874,0.360404006,0.368049376,0.365012293,0.384144979,0.50943969,0.410408168,0.521200039,0.431056345,0.426475123,0.64748041,0.350507881,0.713007458,0.617222131,0.766556337,0.693636903,0.42933143,0.859365791,1.018095359,0.893405212,0.929175417,0.709698594,0.71848935,0.41202514,0.498358759,0.541410048,0.964216612
Nitrous Oxide,3D1d,Arable - Direct,Urea Ammonium Nitrate Residue,kilotonne,0.235207153,0.344304983,0.085797051,0.148230445,0.164187853,0.221056133,0.218947819,0.208297848,0.191493448,0.112782341,0.041822005,0.087565328,0.363422838,0.336758492,0.365307054,0.329845072,0.480257416,0.437343239,0.419817805,0.315206373,0.447273758,0.543583335,0.492952083,0.5649789,0.608984085,0.673706907,0.545821873,0.722784176,0.690999387,0.928510291,0.609927311,0.704034961,0.870808106,0.714439818
Nitrous Oxide,3D1d,Grass - Direct,Ammonium Nitrate Residue,kilotonne,0.146311892,0.143883024,0.146174085,0.152517817,0.134535026,0.134524096,0.153620275,0.134270193,0.138512994,0.131474886,0.114980425,0.090703927,0.089917722,0.088489577,0.101252635,0.08524735,0.092220927,0.08893852,0.088251944,0.095121661,0.093119563,0.096375075,0.093480634,0.103652342,0.115515898,0.106085589,0.102733023,0.108494841,0.108022711,0.108677839,0.113791633,0.116352454,0.103042663,0.096362095
Nitrous Oxide,3D1d,Grass - Direct,Ammonium Sulphate and Diammonium Phosphate Residue,kilotonne,0.001419022,0.001986815,0.001259232,0.001995861,0.00223128,0.003873526,0.00245385,0.000793234,0.001200465,0.001181398,0.00265801,0.002210597,0.001568574,0.002109188,0.001999306,0.003105276,0.003002039,0.006310096,0.003747859,0.004234727,0.004378545,0.003964458,0.003893957,0.005684646,0.007378428,0.006124516,0.006106962,0.007309756,0.006847288,0.007215303,0.007872868,0.007054164,0.003300333,0.00535814
Nitrous Oxide,3D1d,Grass - Direct,Calcium Ammonium Nitrate Residue,kilotonne,0.012036699,0.013482008,0.014202466,0.013362616,0.013678547,0.011069134,0.011849401,0.013839383,0.014591181,0.011755462,0.011556625,0.012112648,0.011716498,0.012162387,0.013497769,0.015010976,0.01607209,0.021880469,0.027813506,0.033782693,0.029837839,0.031979858,0.028117866,0.026800091,0.027280455,0.024669425,0.027385434,0.026878326,0.024931435,0.025445854,0.027625386,0.025201447,0.029073431,0.024604069
Nitrous Oxide,3D1d,Grass - Direct,No Nitrogen Fertiliser Applied Residue,kilotonne,0.060805597,0.06116404,0.061145561,0.064578041,0.042427851,0.041520525,0.033507784,0.051672409,0.051069248,0.049671741,0.069985028,0.092550716,0.083963516,0.083721513,0.088446338,0.095839813,0.093834404,0.111798888,0.129843105,0.14037073,0.118164629,0.125670605,0.120737779,0.123825015,0.114918455,0.119223688,0.127089134,0.12822088,0.129187153,0.127413643,0.13936004,0.13221694,0.186465108,0.187555465
Nitrous Oxide,3D1d,Grass - Direct,Other Nitrogen Including Compounds Residue,kilotonne,0.258114071,0.258975252,0.256459626,0.240727197,0.266502971,0.267718554,0.259836306,0.254869317,0.235082462,0.239026161,0.226442768,0.228164712,0.245283793,0.245579427,0.230069901,0.221060417,0.214096897,0.195091547,0.16821115,0.155101418,0.170332515,0.162154805,0.180029261,0.176161209,0.169519172,0.166456847,0.154274272,0.152085944,0.160691353,0.160384666,0.146022431,0.160900817,0.114021039,0.104496041
Nitrous Oxide,3D1d,Grass - Direct,Urea Residue,kilotonne,0.026785534,0.028230136,0.021139477,0.021765465,0.021287524,0.013985137,0.009769611,0.012963416,0.011894823,0.013712682,0.010436049,0.013744574,0.01299475,0.010012215,0.013066916,0.012879018,0.010227435,0.011655742,0.010663471,0.017282943,0.014150384,0.01926422,0.016908603,0.013301497,0.019225023,0.02368978,0.026279809,0.022652417,0.021914498,0.031528705,0.022059292,0.023013391,0.032395421,0.049445483
Nitrous Oxide,3D1d,Grass - Direct,Urea Ammonium Nitrate Residue,kilotonne,0.004008788,0.00555603,0.001788773,0.004602899,0.002770677,0.004933014,0.003126301,0.001659697,0.002277236,0.002157079,0.001871638,0.000770421,0.001603705,0.000847468,0.000624638,0.001020767,0.001211556,0.003016578,0.004425347,0.001084988,0.005172075,0.003399609,0.006694978,0.006314632,0.005043053,0.005254021,0.002634091,0.004538786,0.002671388,0.004642464,0.006712254,0.006393926,0.006502259,0.012045558
Nitrous Oxide,3D1e,Cropland management,Mineralisation,kilotonne,0.611160361,0.637752672,0.665593834,0.698302196,0.739925797,0.780845583,0.827330162,0.867702113,0.913538784,0.961093159,1.006486465,1.044853013,1.086891032,1.124563205,1.15423381,1.188612744,1.217059588,1.240768638,1.259802603,1.274694317,1.285302234,1.292154435,1.299606409,1.304986518,1.306870604,1.307475893,1.304962,1.302575974,1.29527443,1.286535144,1.283545337,1.2799672,1.259969459,1.224050351
Nitrous Oxide,3D1f,Managed Histosols,Land area,kilotonne,7.31305369,7.298584925,7.287261749,7.274873163,7.256289562,7.239238748,7.21974817,7.206892508,7.194615988,7.179894857,7.159272508,7.143003113,7.127174986,7.10678502,7.091751773,7.079386756,7.065020216,7.052858876,7.041151789,7.030414031,7.018967703,7.00745954,6.997515729,6.988007095,6.978626782,6.968951971,6.959494538,6.95011874,6.939441419,6.929827592,6.920333715,6.91093106,6.901689269,6.892063167
Nitrous Oxide,3D2a,Arable - Indirect Deposition,Ammonium Nitrate Application,kilotonne,0.183231055,0.166796405,0.193122916,0.164279566,0.166853374,0.18155809,0.197983905,0.202210872,0.20204057,0.200538023,0.224112789,0.177719751,0.164681649,0.166031889,0.165109623,0.167822228,0.142525631,0.141727103,0.181578988,0.159359124,0.163409704,0.161554966,0.173716796,0.16312107,0.16793957,0.152299983,0.139708395,0.136872959,0.139738568,0.13948693,0.118402585,0.134234296,0.119343154,0.101569611
Nitrous Oxide,3D2a,Arable - Indirect Deposition,Ammonium Sulphate and Diammonium Phosphate Application,kilotonne,0.007640358,0.010215796,0.004922072,0.006029477,0.008255991,0.013891648,0.010126407,0.006661243,0.007353478,0.004562037,0.006109088,0.007059469,0.015751398,0.013219494,0.008329922,0.009933746,0.011987641,0.015928364,0.013247386,0.010738192,0.013716494,0.012336616,0.013026612,0.015521728,0.016324142,0.016775404,0.015920517,0.02004548,0.018691576,0.01533822,0.015267006,0.013052914,0.006712832,0.009426083
Nitrous Oxide,3D2a,Arable - Indirect Deposition,Calcium Ammonium Nitrate Application,kilotonne,0.002428134,0.00296158,0.005654606,0.001509327,0.002657816,0.001946738,0.003519751,0.008322782,0.004810687,0.002418926,0.000521574,0.003871352,0.006855898,0.010166839,0.002116935,0.00330997,0.004034672,0.006023672,0.004121129,0.007864272,0.008398327,0.008456073,0.004673596,0.004647211,0.004205671,0.00442247,0.004051008,0.003421715,0.006402117,0.006351436,0.007738723,0.005518493,0.006356357,0.006418712
Nitrous Oxide,3D2a,Arable - Indirect Deposition,Other Nitrogen Including Compounds Application,kilotonne,0.046867391,0.044026896,0.045052361,0.039832087,0.048584164,0.043668358,0.043470692,0.04992349,0.042943961,0.038909017,0.033548686,0.042786178,0.043242368,0.041723879,0.037611595,0.032864154,0.034387784,0.024390306,0.028807699,0.024525129,0.021158865,0.019802786,0.021581388,0.022610248,0.017443574,0.016738761,0.016191818,0.016264371,0.015690828,0.015114751,0.013284026,0.015559935,0.013739155,0.009886202
Nitrous Oxide,3D2a,Arable - Indirect Deposition,Urea Application,kilotonne,0.257663844,0.33974434,0.253201261,0.204360632,0.210292626,0.153926533,0.098459351,0.15114071,0.162160326,0.155567924,0.163351106,0.216005452,0.216197605,0.179336097,0.239383804,0.198359061,0.198585109,0.27691824,0.143706139,0.293597736,0.266945831,0.298033538,0.30899651,0.189029627,0.327028864,0.365622747,0.37813896,0.33407194,0.286390978,0.238547812,0.151261413,0.184089256,0.182248165,0.306125284
Nitrous Oxide,3D2a,Arable - Indirect Deposition,Urea Ammonium Nitrate Application,kilotonne,0.060775776,0.090148451,0.022164742,0.037069848,0.044922585,0.056021554,0.050175678,0.048328124,0.043875569,0.024760123,0.009867603,0.026585745,0.085759305,0.079790967,0.089338061,0.077148418,0.113364534,0.102485807,0.090768379,0.064765976,0.097372501,0.107186274,0.114319206,0.13544475,0.119994881,0.129475655,0.121776241,0.138300623,0.151233308,0.164766173,0.131171412,0.142881222,0.153826961,0.128664751
Nitrous Oxide,3D2a,Grass - Indirect Deposition,Ammonium Nitrate Application,kilotonne,0.141927023,0.137373793,0.123278504,0.131501553,0.129089568,0.1261436,0.13744671,0.122380662,0.12482254,0.125076555,0.100902545,0.081374938,0.071912735,0.069762888,0.072357836,0.061445666,0.063908372,0.056458692,0.052423044,0.060127243,0.062298097,0.062506889,0.055879485,0.067598058,0.070368607,0.064699219,0.067156346,0.071082128,0.069178502,0.065135074,0.070315598,0.065047608,0.045686916,0.045513706
Nitrous Oxide,3D2a,Grass - Indirect Deposition,Ammonium Sulphate and Diammonium Phosphate Application,kilotonne,0.001935431,0.002763792,0.001480192,0.002496259,0.003010116,0.005069361,0.003076883,0.00097158,0.001529796,0.0015753,0.003147133,0.002653557,0.001774696,0.002277838,0.001998799,0.003049425,0.00285927,0.005599108,0.00312399,0.003527255,0.003837774,0.003378356,0.003203708,0.005019516,0.006126557,0.005022616,0.005054831,0.005969269,0.005897818,0.005851999,0.006716232,0.005470221,0.002026874,0.00365353
Nitrous Oxide,3D2a,Grass - Indirect Deposition,Calcium Ammonium Nitrate Application,kilotonne,0.010767397,0.012271104,0.012521602,0.012466736,0.013859497,0.011620017,0.0116998,0.012941108,0.014998233,0.013683325,0.012491602,0.012122764,0.011459286,0.011935745,0.012133171,0.01262047,0.012923249,0.016519472,0.018620298,0.023079204,0.022516811,0.022671903,0.019651642,0.020341279,0.018554991,0.016198082,0.018546068,0.018808659,0.018549864,0.016781928,0.019714447,0.017582458,0.015672122,0.011299886
