PCON25CD,year,households_per_pc
E14001419,2037,48701
E14001419,2038,49077
E14001419,2039,49440
E14001419,2040,49790
E14001419,2041,50142
E14001419,2042,50478
E14001419,2043,50807
E14001419,2044,51127
E14001419,2045,51437
E14001419,2046,51743
E14001419,2047,52042
E14001419,2048,52394
E14001419,2049,52749
E14001419,2050,53106
E14001420,2022,38165
E14001420,2023,38737
E14001420,2024,39263
E14001420,2025,39623
E14001420,2026,39942
E14001420,2027,40283
E14001420,2028,40632
E14001420,2029,41000
E14001420,2030,41366
E14001420,2031,41721
E14001420,2032,42084
E14001420,2033,42446
E14001420,2034,42804
E14001420,2035,43156
E14001420,2036,43499
E14001420,2037,43844
E14001420,2038,44184
E14001420,2039,44511
E14001420,2040,44826
E14001420,2041,45142
E14001420,2042,45445
E14001420,2043,45741
E14001420,2044,46029
E14001420,2045,46309
E14001420,2046,46584
E14001420,2047,46852
E14001420,2048,47170
E14001420,2049,47489
E14001420,2050,47811
E14001421,2022,44478
E14001421,2023,45144
E14001421,2024,45758
E14001421,2025,46177
E14001421,2026,46549
E14001421,2027,46946
E14001421,2028,47353
E14001421,2029,47782
E14001421,2030,48208
E14001421,2031,48623
E14001421,2032,49046
E14001421,2033,49467
E14001421,2034,49884
E14001421,2035,50295
E14001421,2036,50695
E14001421,2037,51097
E14001421,2038,51492
E14001421,2039,51873
E14001421,2040,52240
E14001421,2041,52609
E14001421,2042,52962
E14001421,2043,53307
E14001421,2044,53643
E14001421,2045,53969
E14001421,2046,54289
E14001421,2047,54602
E14001421,2048,54972
E14001421,2049,55345
E14001421,2050,55719
E14001422,2022,45321
E14001422,2023,46000
E14001422,2024,46625
E14001422,2025,47053
E14001422,2026,47431
E14001422,2027,47836
E14001422,2028,48251
E14001422,2029,48688
E14001422,2030,49122
E14001422,2031,49544
E14001422,2032,49975
E14001422,2033,50405
E14001422,2034,50830
E14001422,2035,51248
E14001422,2036,51656
E14001422,2037,52065
E14001422,2038,52468
E14001422,2039,52856
E14001422,2040,53230
E14001422,2041,53606
E14001422,2042,53966
E14001422,2043,54317
E14001422,2044,54660
E14001422,2045,54991
E14001422,2046,55318
E14001422,2047,55637
E14001422,2048,56014
E14001422,2049,56393
E14001422,2050,56775
E14001423,2022,39282
E14001423,2023,39871
E14001423,2024,40412
E14001423,2025,40783
E14001423,2026,41111
E14001423,2027,41462
E14001423,2028,41821
E14001423,2029,42200
E14001423,2030,42576
E14001423,2031,42942
E14001423,2032,43316
E14001423,2033,43688
E14001423,2034,44057
E14001423,2035,44419
E14001423,2036,44773
E14001423,2037,45128
E14001423,2038,45477
E14001423,2039,45813
E14001423,2040,46137
E14001423,2041,46463
E14001423,2042,46775
E14001423,2043,47079
E14001423,2044,47376
E14001423,2045,47664
E14001423,2046,47947
E14001423,2047,48224
E14001423,2048,48550
E14001423,2049,48879
E14001423,2050,49210
E14001424,2022,43873
E14001424,2023,44530
E14001424,2024,45136
E14001424,2025,45549
E14001424,2026,45916
E14001424,2027,46307
E14001424,2028,46709
E14001424,2029,47132
E14001424,2030,47552
E14001424,2031,47961
E14001424,2032,48379
E14001424,2033,48794
E14001424,2034,49206
E14001424,2035,49611
E14001424,2036,50005
E14001424,2037,50402
E14001424,2038,50792
E14001424,2039,51168
E14001424,2040,51530
E14001424,2041,51893
E14001424,2042,52242
E14001424,2043,52582
E14001424,2044,52913
E14001424,2045,53234
E14001424,2046,53551
E14001424,2047,53860
E14001424,2048,54224
E14001424,2049,54592
E14001424,2050,54961
E14001425,2022,49765
E14001425,2023,50511
E14001425,2024,51197
E14001425,2025,51666
E14001425,2026,52082
E14001425,2027,52526
E14001425,2028,52982
E14001425,2029,53462
E14001425,2030,53938
E14001425,2031,54402
E14001425,2032,54876
E14001425,2033,55347
E14001425,2034,55814
E14001425,2035,56273
E14001425,2036,56721
E14001425,2037,57171
E14001425,2038,57613
E14001425,2039,58039
E14001425,2040,58450
E14001425,2041,58862
E14001425,2042,59258
E14001425,2043,59643
E14001425,2044,60019
E14001425,2045,60384
E14001425,2046,60742
E14001425,2047,61093
E14001425,2048,61507
E14001425,2049,61923
E14001425,2050,62343
E14001426,2022,43055
E14001426,2023,43700
E14001426,2024,44294
E14001426,2025,44700
E14001426,2026,45060
E14001426,2027,45444
E14001426,2028,45838
E14001426,2029,46253
E14001426,2030,46666
E14001426,2031,47067
E14001426,2032,47477
E14001426,2033,47885
E14001426,2034,48289
E14001426,2035,48686
E14001426,2036,49073
E14001426,2037,49462
E14001426,2038,49845
E14001426,2039,50214
E14001426,2040,50569
E14001426,2041,50926
E14001426,2042,51268
E14001426,2043,51601
E14001426,2044,51927
E14001426,2045,52242
E14001426,2046,52552
E14001426,2047,52855
E14001426,2048,53213
E14001426,2049,53574
E14001426,2050,53937
E14001427,2022,47242
E14001427,2023,47950
E14001427,2024,48601
E14001427,2025,49047
E14001427,2026,49442
E14001427,2027,49863
E14001427,2028,50296
E14001427,2029,50751
E14001427,2030,51204
E14001427,2031,51644
E14001427,2032,52094
E14001427,2033,52541
E14001427,2034,52984
E14001427,2035,53420
E14001427,2036,53845
E14001427,2037,54272
E14001427,2038,54692
E14001427,2039,55097
E14001427,2040,55487
E14001427,2041,55878
E14001427,2042,56253
E14001427,2043,56619
E14001427,2044,56976
E14001427,2045,57322
E14001427,2046,57663
E14001427,2047,57996
E14001427,2048,58388
E14001427,2049,58784
E14001427,2050,59182
E14001428,2022,44132
E14001428,2023,44793
E14001428,2024,45402
E14001428,2025,45818
E14001428,2026,46187
E14001428,2027,46581
E14001428,2028,46985
E14001428,2029,47410
E14001428,2030,47833
E14001428,2031,48244
E14001428,2032,48664
E14001428,2033,49082
E14001428,2034,49496
E14001428,2035,49904
E14001428,2036,50300
E14001428,2037,50699
E14001428,2038,51092
E14001428,2039,51470
E14001428,2040,51834
E14001428,2041,52200
E14001428,2042,52550
E14001428,2043,52892
E14001428,2044,53226
E14001428,2045,53549
E14001428,2046,53867
E14001428,2047,54178
E14001428,2048,54545
E14001428,2049,54914
E14001428,2050,55286
E14001429,2022,43173
E14001429,2023,43820
E14001429,2024,44415
E14001429,2025,44823
E14001429,2026,45183
E14001429,2027,45568
E14001429,2028,45964
E14001429,2029,46380
E14001429,2030,46794
E14001429,2031,47196
E14001429,2032,47607
E14001429,2033,48016
E14001429,2034,48421
E14001429,2035,48819
E14001429,2036,49207
E14001429,2037,49598
E14001429,2038,49982
E14001429,2039,50351
E14001429,2040,50707
E14001429,2041,51065
E14001429,2042,51408
E14001429,2043,51743
E14001429,2044,52069
E14001429,2045,52385
E14001429,2046,52696
E14001429,2047,53000
E14001429,2048,53359
E14001429,2049,53721
E14001429,2050,54085
E14001430,2022,56171
E14001430,2023,57013
E14001430,2024,57787
E14001430,2025,58317
E14001430,2026,58787
E14001430,2027,59288
E14001430,2028,59802
E14001430,2029,60344
E14001430,2030,60882
E14001430,2031,61405
E14001430,2032,61940
E14001430,2033,62472
E14001430,2034,62999
E14001430,2035,63517
E14001430,2036,64022
E14001430,2037,64530
E14001430,2038,65029
E14001430,2039,65510
E14001430,2040,65974
E14001430,2041,66439
E14001430,2042,66886
E14001430,2043,67321
E14001430,2044,67745
E14001430,2045,68157
E14001430,2046,68561
E14001430,2047,68957
E14001430,2048,69424
E14001430,2049,69894
E14001430,2050,70368
E14001431,2022,40734
E14001431,2023,41344
E14001431,2024,41906
E14001431,2025,42290
E14001431,2026,42631
E14001431,2027,42994
E14001431,2028,43367
E14001431,2029,43760
E14001431,2030,44150
E14001431,2031,44530
E14001431,2032,44917
E14001431,2033,45303
E14001431,2034,45685
E14001431,2035,46061
E14001431,2036,46428
E14001431,2037,46796
E14001431,2038,47158
E14001431,2039,47507
E14001431,2040,47843
E14001431,2041,48180
E14001431,2042,48504
E14001431,2043,48820
E14001431,2044,49127
E14001431,2045,49426
E14001431,2046,49719
E14001431,2047,50006
E14001431,2048,50345
E14001431,2049,50686
E14001431,2050,51029
E14001432,2022,45419
E14001432,2023,46100
E14001432,2024,46726
E14001432,2025,47154
E14001432,2026,47534
E14001432,2027,47939
E14001432,2028,48355
E14001432,2029,48793
E14001432,2030,49228
E14001432,2031,49651
E14001432,2032,50083
E14001432,2033,50514
E14001432,2034,50940
E14001432,2035,51359
E14001432,2036,51767
E14001432,2037,52178
E14001432,2038,52582
E14001432,2039,52971
E14001432,2040,53345
E14001432,2041,53722
E14001432,2042,54083
E14001432,2043,54434
E14001432,2044,54778
E14001432,2045,55110
E14001432,2046,55438
E14001432,2047,55758
E14001432,2048,56135
E14001432,2049,56515
E14001432,2050,56898
E14001433,2022,46695
E14001433,2023,47395
E14001433,2024,48039
E14001433,2025,48479
E14001433,2026,48869
E14001433,2027,49286
E14001433,2028,49713
E14001433,2029,50164
E14001433,2030,50611
E14001433,2031,51046
E14001433,2032,51490
E14001433,2033,51933
E14001433,2034,52371
E14001433,2035,52802
E14001433,2036,53222
E14001433,2037,53644
E14001433,2038,54059
E14001433,2039,54459
E14001433,2040,54844
E14001433,2041,55231
E14001433,2042,55602
E14001433,2043,55964
E14001433,2044,56317
E14001433,2045,56659
E14001433,2046,56995
E14001433,2047,57324
E14001433,2048,57712
E14001433,2049,58103
E14001433,2050,58497
E14001434,2022,46342
E14001434,2023,47036
E14001434,2024,47676
E14001434,2025,48113
E14001434,2026,48500
E14001434,2027,48913
E14001434,2028,49338
E14001434,2029,49785
E14001434,2030,50228
E14001434,2031,50660
E14001434,2032,51101
E14001434,2033,51540
E14001434,2034,51975
E14001434,2035,52403
E14001434,2036,52819
E14001434,2037,53238
E14001434,2038,53650
E14001434,2039,54047
E14001434,2040,54430
E14001434,2041,54814
E14001434,2042,55182
E14001434,2043,55541
E14001434,2044,55891
E14001434,2045,56230
E14001434,2046,56564
E14001434,2047,56891
E14001434,2048,57276
E14001434,2049,57664
E14001434,2050,58055
E14001435,2022,51548
E14001435,2023,52320
E14001435,2024,53031
E14001435,2025,53518
E14001435,2026,53948
E14001435,2027,54408
E14001435,2028,54880
E14001435,2029,55377
E14001435,2030,55871
E14001435,2031,56352
E14001435,2032,56842
E14001435,2033,57330
E14001435,2034,57814
E14001435,2035,58290
E14001435,2036,58753
E14001435,2037,59219
E14001435,2038,59677
E14001435,2039,60119
E14001435,2040,60544
E14001435,2041,60971
E14001435,2042,61381
E14001435,2043,61780
E14001435,2044,62170
E14001435,2045,62547
E14001435,2046,62919
E14001435,2047,63282
E14001435,2048,63710
E14001435,2049,64142
E14001435,2050,64576
E14001436,2022,41158
E14001436,2023,41775
E14001436,2024,42342
E14001436,2025,42731
E14001436,2026,43074
E14001436,2027,43442
E14001436,2028,43818
E14001436,2029,44215
E14001436,2030,44610
E14001436,2031,44993
E14001436,2032,45385
E14001436,2033,45775
E14001436,2034,46161
E14001436,2035,46541
E14001436,2036,46911
E14001436,2037,47283
E14001436,2038,47649
E14001436,2039,48001
E14001436,2040,48341
E14001436,2041,48682
E14001436,2042,49009
E14001436,2043,49328
E14001436,2044,49639
E14001436,2045,49940
E14001436,2046,50237
E14001436,2047,50527
E14001436,2048,50869
E14001436,2049,51213
E14001436,2050,51560
E14001437,2022,39933
E14001437,2023,40531
E14001437,2024,41082
E14001437,2025,41459
E14001437,2026,41792
E14001437,2027,42149
E14001437,2028,42514
E14001437,2029,42899
E14001437,2030,43282
E14001437,2031,43654
E14001437,2032,44034
E14001437,2033,44412
E14001437,2034,44787
E14001437,2035,45156
E14001437,2036,45515
E14001437,2037,45876
E14001437,2038,46231
E14001437,2039,46573
E14001437,2040,46902
E14001437,2041,47233
E14001437,2042,47550
E14001437,2043,47860
E14001437,2044,48161
E14001437,2045,48454
E14001437,2046,48742
E14001437,2047,49023
E14001437,2048,49355
E14001437,2049,49689
E14001437,2050,50026
E14001438,2022,46385
E14001438,2023,47080
E14001438,2024,47720
E14001438,2025,48157
E14001438,2026,48545
E14001438,2027,48959
E14001438,2028,49383
E14001438,2029,49831
E14001438,2030,50275
E14001438,2031,50707
E14001438,2032,51149
E14001438,2033,51588
E14001438,2034,52023
E14001438,2035,52451
E14001438,2036,52868
E14001438,2037,53288
E14001438,2038,53700
E14001438,2039,54097
E14001438,2040,54480
E14001438,2041,54864
E14001438,2042,55233
E14001438,2043,55592
E14001438,2044,55943
E14001438,2045,56282
E14001438,2046,56617
E14001438,2047,56943
E14001438,2048,57329
E14001438,2049,57717
E14001438,2050,58108
E14001439,2022,37930
E14001439,2023,38498
E14001439,2024,39021
E14001439,2025,39379
E14001439,2026,39696
E14001439,2027,40035
E14001439,2028,40382
E14001439,2029,40748
E14001439,2030,41111
E14001439,2031,41465
E14001439,2032,41825
E14001439,2033,42185
E14001439,2034,42541
E14001439,2035,42891
E14001439,2036,43232
E14001439,2037,43575
E14001439,2038,43912
E14001439,2039,44237
E14001439,2040,44549
E14001439,2041,44864
E14001439,2042,45165
E14001439,2043,45459
E14001439,2044,45746
E14001439,2045,46023
E14001439,2046,46297
E14001439,2047,46564
E14001439,2048,46879
E14001439,2049,47197
E14001439,2050,47516
E14001440,2022,42180
E14001440,2023,42812
E14001440,2024,43394
E14001440,2025,43792
E14001440,2026,44144
E14001440,2027,44520
E14001440,2028,44907
E14001440,2029,45313
E14001440,2030,45717
E14001440,2031,46111
E14001440,2032,46512
E14001440,2033,46911
E14001440,2034,47307
E14001440,2035,47696
E14001440,2036,48076
E14001440,2037,48457
E14001440,2038,48832
E14001440,2039,49193
E14001440,2040,49541
E14001440,2041,49891
E14001440,2042,50226
E14001440,2043,50553
E14001440,2044,50871
E14001440,2045,51180
E14001440,2046,51484
E14001440,2047,51781
E14001440,2048,52132
E14001440,2049,52485
E14001440,2050,52841
E14001441,2022,41332
E14001441,2023,41951
E14001441,2024,42521
E14001441,2025,42911
E14001441,2026,43257
E14001441,2027,43625
E14001441,2028,44004
E14001441,2029,44402
E14001441,2030,44798
E14001441,2031,45184
E14001441,2032,45577
E14001441,2033,45968
E14001441,2034,46356
E14001441,2035,46737
E14001441,2036,47109
E14001441,2037,47483
E14001441,2038,47850
E14001441,2039,48204
E14001441,2040,48545
E14001441,2041,48888
E14001441,2042,49216
E14001441,2043,49536
E14001441,2044,49849
E14001441,2045,50151
E14001441,2046,50449
E14001441,2047,50740
E14001441,2048,51084
E14001441,2049,51430
E14001441,2050,51778
E14001442,2022,43065
E14001442,2023,43710
E14001442,2024,44304
E14001442,2025,44710
E14001442,2026,45070
E14001442,2027,45454
E14001442,2028,45849
E14001442,2029,46264
E14001442,2030,46677
E14001442,2031,47078
E14001442,2032,47488
E14001442,2033,47896
E14001442,2034,48300
E14001442,2035,48697
E14001442,2036,49084
E14001442,2037,49474
E14001442,2038,49856
E14001442,2039,50225
E14001442,2040,50581
E14001442,2041,50938
E14001442,2042,51280
E14001442,2043,51613
E14001442,2044,51939
E14001442,2045,52254
E14001442,2046,52564
E14001442,2047,52868
E14001442,2048,53226
E14001442,2049,53586
E14001442,2050,53949
E14001443,2022,41717
E14001443,2023,42342
E14001443,2024,42917
E14001443,2025,43311
E14001443,2026,43659
E14001443,2027,44032
E14001443,2028,44414
E14001443,2029,44816
E14001443,2030,45216
E14001443,2031,45604
E14001443,2032,46001
E14001443,2033,46396
E14001443,2034,46788
E14001443,2035,47173
E14001443,2036,47548
E14001443,2037,47925
E14001443,2038,48296
E14001443,2039,48653
E14001443,2040,48997
E14001443,2041,49343
E14001443,2042,49674
E14001443,2043,49998
E14001443,2044,50313
E14001443,2045,50618
E14001443,2046,50919
E14001443,2047,51213
E14001443,2048,51560
E14001443,2049,51909
E14001443,2050,52261
E14001444,2022,40947
E14001444,2023,41561
E14001444,2024,42125
E14001444,2025,42512
E14001444,2026,42854
E14001444,2027,43219
E14001444,2028,43594
E14001444,2029,43989
E14001444,2030,44381
E14001444,2031,44763
E14001444,2032,45152
E14001444,2033,45540
E14001444,2034,45924
E14001444,2035,46302
E14001444,2036,46670
E14001444,2037,47040
E14001444,2038,47404
E14001444,2039,47755
E14001444,2040,48093
E14001444,2041,48432
E14001444,2042,48758
E14001444,2043,49075
E14001444,2044,49384
E14001444,2045,49684
E14001444,2046,49979
E14001444,2047,50268
E14001444,2048,50608
E14001444,2049,50951
E14001444,2050,51296
E14001445,2022,45720
E14001445,2023,46405
E14001445,2024,47036
E14001445,2025,47467
E14001445,2026,47849
E14001445,2027,48257
E14001445,2028,48675
E14001445,2029,49116
E14001445,2030,49554
E14001445,2031,49980
E14001445,2032,50415
E14001445,2033,50848
E14001445,2034,51277
E14001445,2035,51699
E14001445,2036,52110
E14001445,2037,52524
E14001445,2038,52930
E14001445,2039,53322
E14001445,2040,53699
E14001445,2041,54078
E14001445,2042,54441
E14001445,2043,54795
E14001445,2044,55141
E14001445,2045,55476
E14001445,2046,55805
E14001445,2047,56127
E14001445,2048,56507
E14001445,2049,56890
E14001445,2050,57275
E14001446,2022,39564
E14001446,2023,40157
E14001446,2024,40703
E14001446,2025,41076
E14001446,2026,41406
E14001446,2027,41759
E14001446,2028,42121
E14001446,2029,42503
E14001446,2030,42882
E14001446,2031,43251
E14001446,2032,43627
E14001446,2033,44002
E14001446,2034,44373
E14001446,2035,44738
E14001446,2036,45094
E14001446,2037,45452
E14001446,2038,45803
E14001446,2039,46142
E14001446,2040,46469
E14001446,2041,46797
E14001446,2042,47111
E14001446,2043,47417
